sample_id,country,location_code,location_name,X1km_square,date,year,pan_trap_station,occurrence_id,taxon_group,taxon_source,English_name,source_taxon_version_key,Order,Family,floral_unit,total_floral_units
7016862,England,96,LLanrothal,SO4718,31/05/2019,2019,1,12131809,flowering plant,Ranunculus,Buttercup,NHMSYS0000462231,Ranunculales,Ranunculaceae,individual flower,30
7016862,England,96,LLanrothal,SO4718,31/05/2019,2019,1,12131810,flowering plant,Cerastium fontanum,Common Mouse-ear,NBNSYS0000003022,Caryophyllales,Caryophyllaceae,individual flower,13
7016876,England,96,LLanrothal,SO4718,31/05/2019,2019,2,12131832,flowering plant,Ranunculus,Buttercup,NHMSYS0000462231,Ranunculales,Ranunculaceae,individual flower,13
7016876,England,96,LLanrothal,SO4718,31/05/2019,2019,2,12131833,flowering plant,Cerastium fontanum,Common Mouse-ear,NBNSYS0000003022,Caryophyllales,Caryophyllaceae,individual flower,8
7016876,England,96,LLanrothal,SO4718,31/05/2019,2019,2,12131834,flowering plant,Lotus corniculatus,Common Bird's-foot-trefoil,NBNSYS0000003258,Fabales,Fabaceae,individual flower,80
7016876,England,96,LLanrothal,SO4718,31/05/2019,2019,2,12131835,flowering plant,Trifolium pratense,Red Clover,NBNSYS0000003231,Fabales,Fabaceae,flower head,16
7016876,England,96,LLanrothal,SO4718,31/05/2019,2019,2,12131836,flowering plant,Plantago lanceolata,Ribwort Plantain,NBNSYS0000004275,Lamiales,Plantaginaceae,flower head,26
7016893,England,96,LLanrothal,SO4718,31/05/2019,2019,3,12131916,flowering plant,Ranunculus acris,Meadow Buttercup,NBNSYS0000002708,Ranunculales,Ranunculaceae,individual flower,100
7016893,England,96,LLanrothal,SO4718,31/05/2019,2019,3,12131917,flowering plant,Stellaria graminea,Lesser Stitchwort,NBNSYS0000003037,Caryophyllales,Caryophyllaceae,individual flower,65
7016893,England,96,LLanrothal,SO4718,31/05/2019,2019,3,12131918,flowering plant,Trifolium pratense,Red Clover,NBNSYS0000003231,Fabales,Fabaceae,flower head,35
7016926,England,96,LLanrothal,SO4718,31/05/2019,2019,4,12132016,flowering plant,Stellaria graminea,Lesser Stitchwort,NBNSYS0000003037,Caryophyllales,Caryophyllaceae,individual flower,19
7016926,England,96,LLanrothal,SO4718,31/05/2019,2019,4,12132017,flowering plant,Vicia spp.,Vetch,NHMSYS0020825395,Fabales,Fabaceae,individual flower,4
7016926,England,96,LLanrothal,SO4718,31/05/2019,2019,4,12132018,flowering plant,Juncus,Rush,NHMSYS0000459962,Poales,Juncaceae,flower head,100
7016926,England,96,LLanrothal,SO4718,31/05/2019,2019,4,12132019,flowering plant,Medicago lupulina,Black Medick,NBNSYS0000003222,Fabales,Fabaceae,individual flower,10
7016960,England,96,LLanrothal,SO4718,31/05/2019,2019,5,12132071,flowering plant,Ranunculus,Buttercup,NHMSYS0000462231,Ranunculales,Ranunculaceae,individual flower,30
7016960,England,96,LLanrothal,SO4718,31/05/2019,2019,5,12132072,flowering plant,Stellaria graminea,Lesser Stitchwort,NBNSYS0000003037,Caryophyllales,Caryophyllaceae,individual flower,40
7017554,England,96,LLanrothal,SO4718,29/06/2019,2019,2,12133822,flowering plant,Lotus corniculatus,Common Bird's-foot-trefoil,NBNSYS0000003258,Fabales,Fabaceae,individual flower,12
7017554,England,96,LLanrothal,SO4718,29/06/2019,2019,2,12133823,flowering plant,Stellaria graminea,Lesser Stitchwort,NBNSYS0000003037,Caryophyllales,Caryophyllaceae,individual flower,300
7017554,England,96,LLanrothal,SO4718,29/06/2019,2019,2,12133824,flowering plant,Ranunculus acris,Meadow Buttercup,NBNSYS0000002708,Ranunculales,Ranunculaceae,individual flower,11
7017554,England,96,LLanrothal,SO4718,29/06/2019,2019,2,12133825,flowering plant,Plantago lanceolata,Ribwort Plantain,NBNSYS0000004275,Lamiales,Plantaginaceae,flower head,9
7017554,England,96,LLanrothal,SO4718,29/06/2019,2019,2,12133826,flowering plant,Trifolium pratense var. sativum,Red Clover,NBNSYS0000034229,Fabales,Fabaceae,flower head,25
7017554,England,96,LLanrothal,SO4718,29/06/2019,2019,2,12133827,flowering plant,Tragopogon pratensis,Goat's-beard,NBNSYS0000004527,Asterales,Asteraceae,flower head,2
7017571,England,96,LLanrothal,SO4718,29/06/2019,2019,3,12133868,flowering plant,Ranunculus acris,Meadow Buttercup,NBNSYS0000002708,Ranunculales,Ranunculaceae,individual flower,57
7017571,England,96,LLanrothal,SO4718,29/06/2019,2019,3,12133869,flowering plant,Trifolium pratense var. sativum,Red Clover,NBNSYS0000034229,Fabales,Fabaceae,flower head,54
7017592,England,96,LLanrothal,SO4718,29/06/2019,2019,4,12133920,flowering plant,Stellaria graminea,Lesser Stitchwort,NBNSYS0000003037,Caryophyllales,Caryophyllaceae,individual flower,20
7017592,England,96,LLanrothal,SO4718,29/06/2019,2019,4,12133921,flowering plant,Ranunculus acris,Meadow Buttercup,NBNSYS0000002708,Ranunculales,Ranunculaceae,individual flower,30
7017592,England,96,LLanrothal,SO4718,29/06/2019,2019,4,12133922,flowering plant,Cirsium palustre,Marsh Thistle,NBNSYS0000004491,Asterales,Asteraceae,flower head,9
7017592,England,96,LLanrothal,SO4718,29/06/2019,2019,4,12133923,flowering plant,Juncus effusus,Soft-rush,NBNSYS0000002221,Poales,Juncaceae,flower head,200
7017592,England,96,LLanrothal,SO4718,29/06/2019,2019,4,12133924,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,23
7017617,England,96,LLanrothal,SO4718,29/06/2019,2019,5,12133942,flowering plant,Stellaria graminea,Lesser Stitchwort,NBNSYS0000003037,Caryophyllales,Caryophyllaceae,individual flower,57
7017617,England,96,LLanrothal,SO4718,29/06/2019,2019,5,12133943,flowering plant,Ranunculus acris,Meadow Buttercup,NBNSYS0000002708,Ranunculales,Ranunculaceae,individual flower,3
7017617,England,96,LLanrothal,SO4718,29/06/2019,2019,5,12133944,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,70
7017677,England,96,LLanrothal,SO4718,27/07/2019,2019,1,12134081,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,5
7017681,England,96,LLanrothal,SO4718,27/07/2019,2019,2,12134089,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,2
7017681,England,96,LLanrothal,SO4718,27/07/2019,2019,2,12134090,flowering plant,Trifolium pratense,Red Clover,NBNSYS0000003231,Fabales,Fabaceae,flower head,3
7017681,England,96,LLanrothal,SO4718,27/07/2019,2019,2,12134091,flowering plant,Lotus corniculatus,Common Bird's-foot-trefoil,NBNSYS0000003258,Fabales,Fabaceae,individual flower,30
7017681,England,96,LLanrothal,SO4718,27/07/2019,2019,2,12134092,flowering plant,Stellaria graminea,Lesser Stitchwort,NBNSYS0000003037,Caryophyllales,Caryophyllaceae,individual flower,5
7017706,England,96,LLanrothal,SO4718,27/07/2019,2019,3,12134142,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,1
7017706,England,96,LLanrothal,SO4718,27/07/2019,2019,3,12134143,flowering plant,Trifolium pratense,Red Clover,NBNSYS0000003231,Fabales,Fabaceae,flower head,18
7017706,England,96,LLanrothal,SO4718,27/07/2019,2019,3,12134144,flowering plant,Lotus corniculatus,Common Bird's-foot-trefoil,NBNSYS0000003258,Fabales,Fabaceae,individual flower,120
7017706,England,96,LLanrothal,SO4718,27/07/2019,2019,3,12134145,flowering plant,Stellaria graminea,Lesser Stitchwort,NBNSYS0000003037,Caryophyllales,Caryophyllaceae,individual flower,3
7017706,England,96,LLanrothal,SO4718,27/07/2019,2019,3,12134146,flowering plant,Prunella vulgaris,Selfheal,NBNSYS0000004225,Lamiales,Lamiaceae,flower head,4
7017717,England,96,LLanrothal,SO4718,27/07/2019,2019,4,12134171,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,7
7017717,England,96,LLanrothal,SO4718,27/07/2019,2019,4,12134172,flowering plant,Juncus effusus,Soft-rush,NBNSYS0000002221,Poales,Juncaceae,flower head,87
7017717,England,96,LLanrothal,SO4718,27/07/2019,2019,4,12134173,flowering plant,Cirsium palustre,Marsh Thistle,NBNSYS0000004491,Asterales,Asteraceae,flower head,14
7017717,England,96,LLanrothal,SO4718,27/07/2019,2019,4,12134174,flowering plant,Ranunculus acris,Meadow Buttercup,NBNSYS0000002708,Ranunculales,Ranunculaceae,individual flower,3
7017736,England,96,LLanrothal,SO4718,27/07/2019,2019,5,12134222,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,4
7017736,England,96,LLanrothal,SO4718,27/07/2019,2019,5,12134223,flowering plant,Stellaria graminea,Lesser Stitchwort,NBNSYS0000003037,Caryophyllales,Caryophyllaceae,individual flower,10
7023134,England,13,near Brighton,TQ3110,19/05/2019,2019,2,12143427,flowering plant,Rubus fruticosus agg.,Bramble,NBNSYS0000003328,Rosales,Rosaceae,individual flower,10
7023134,England,13,near Brighton,TQ3110,19/05/2019,2019,2,12143428,flowering plant,Veronica,Speedwell,NHMSYS0000464811,Lamiales,Plantaginaceae,individual flower,8
7023137,England,13,near Brighton,TQ3110,19/05/2019,2019,3,12143437,flowering plant,Veronica,Speedwell,NHMSYS0000464811,Lamiales,Plantaginaceae,individual flower,8
7023137,England,13,near Brighton,TQ3110,19/05/2019,2019,3,12143438,flowering plant,Ranunculus,Buttercup,NHMSYS0000462231,Ranunculales,Ranunculaceae,individual flower,1
7023137,England,13,near Brighton,TQ3110,19/05/2019,2019,3,12143439,flowering plant,Geranium,Crane's-Bill,NHMSYS0000459031,Geraniales,Geraniaceae,individual flower,16
7023142,England,13,near Brighton,TQ3110,19/05/2019,2019,4,12143444,flowering plant,Rubus fruticosus agg.,Bramble,NBNSYS0000003328,Rosales,Rosaceae,individual flower,40
7023142,England,13,near Brighton,TQ3110,19/05/2019,2019,4,12143445,flowering plant,Rosa canina,Dog-rose,NHMSYS0000455486,Rosales,Rosaceae,individual flower,10
7023146,England,13,near Brighton,TQ3110,19/05/2019,2019,5,12143471,flowering plant,Apiaceae,Umbellifer,NBNSYS0000159396,Apiales,Apiaceae,flower umbel,50
7023154,England,13,near Brighton,TQ3110,30/06/2019,2019,2,12143528,flowering plant,Veronica,Speedwell,NHMSYS0000464811,Lamiales,Plantaginaceae,individual flower,1
7023154,England,13,near Brighton,TQ3110,30/06/2019,2019,2,12143529,flowering plant,Rubus fruticosus agg.,Bramble,NBNSYS0000003328,Rosales,Rosaceae,individual flower,2
7023158,England,13,near Brighton,TQ3110,30/06/2019,2019,3,12143534,flowering plant,Veronica,Speedwell,NHMSYS0000464811,Lamiales,Plantaginaceae,individual flower,2
7023158,England,13,near Brighton,TQ3110,30/06/2019,2019,3,12143535,flowering plant,Rubus fruticosus agg.,Bramble,NBNSYS0000003328,Rosales,Rosaceae,individual flower,50
7023161,England,13,near Brighton,TQ3110,30/06/2019,2019,4,12143548,flowering plant,Rubus fruticosus agg.,Bramble,NBNSYS0000003328,Rosales,Rosaceae,individual flower,40
7023161,England,13,near Brighton,TQ3110,30/06/2019,2019,4,12143549,flowering plant,Rosa canina,Dog-rose,NHMSYS0000455486,Rosales,Rosaceae,individual flower,4
7023164,England,13,near Brighton,TQ3110,30/06/2019,2019,5,12143573,flowering plant,Veronica,Speedwell,NHMSYS0000464811,Lamiales,Plantaginaceae,individual flower,10
7023164,England,13,near Brighton,TQ3110,30/06/2019,2019,5,12143574,flowering plant,Papaver rhoeas,Common Poppy,NBNSYS0000002764,Ranunculales,Papaveraceae,individual flower,100
7023164,England,13,near Brighton,TQ3110,30/06/2019,2019,5,12143575,flowering plant,Convolvulus arvensis,Field Bindweed,NBNSYS0000004022,Solanales,Convolvulaceae,individual flower,20
7023164,England,13,near Brighton,TQ3110,30/06/2019,2019,5,12143576,flowering plant,Bellis perennis,Daisy,NBNSYS0000004445,Asterales,Asteraceae,flower head,3
7023164,England,13,near Brighton,TQ3110,30/06/2019,2019,5,12143577,flowering plant,Narcissus,daffodils,NHMSYS0000460847,Asparagales,Amaryllidaceae,individual flower,3
7023206,England,13,near Brighton,TQ3110,24/08/2019,2019,1,12143768,flowering plant,Veronica,Speedwell,NHMSYS0000464811,Lamiales,Plantaginaceae,individual flower,4
7023209,England,13,near Brighton,TQ3110,24/08/2019,2019,2,12143808,flowering plant,Urtica dioica,Common Nettle,NBNSYS0000003807,Rosales,Urticaceae,flower spike,5
7023209,England,13,near Brighton,TQ3110,24/08/2019,2019,2,12143809,flowering plant,Convolvulus arvensis,Field Bindweed,NBNSYS0000004022,Solanales,Convolvulaceae,individual flower,27
7023212,England,13,near Brighton,TQ3110,24/08/2019,2019,3,12143845,flowering plant,Cirsium,Thistle,NHMSYS0000457339,Asterales,Asteraceae,flower head,2
7023212,England,13,near Brighton,TQ3110,24/08/2019,2019,3,12143846,flowering plant,Rubus fruticosus agg.,Bramble,NBNSYS0000003328,Rosales,Rosaceae,individual flower,8
7023213,England,13,near Brighton,TQ3110,24/08/2019,2019,4,12143860,flowering plant,Convolvulus arvensis,Field Bindweed,NBNSYS0000004022,Solanales,Convolvulaceae,individual flower,2
7023213,England,13,near Brighton,TQ3110,24/08/2019,2019,4,12143861,flowering plant,Rubus fruticosus agg.,Bramble,NBNSYS0000003328,Rosales,Rosaceae,individual flower,5
7259928,England,91,near Thornton,SK4706,20/08/2019,2019,3,12454770,flowering plant,Chamerion angustifolium,Rosebay Willowherb,NBNSYS0000003598,Myrtales,Onagraceae,flower spike,3
7259932,England,91,near Thornton,SK4706,20/08/2019,2019,5,12454773,flowering plant,Rubus,Bramble,NHMSYS0000462570,Rosales,Rosaceae,individual flower,5
7263160,England,10,Idestone,SX7048,03/07/2019,2019,1,12456587,flowering plant,Silene,Campion,NHMSYS0000463559,Caryophyllales,Caryophyllaceae,individual flower,14
7263160,England,10,Idestone,SX7048,03/07/2019,2019,1,12456588,flowering plant,Geranium robertianum,Herb-Robert,NBNSYS0000003162,Geraniales,Geraniaceae,individual flower,3
7263160,England,10,Idestone,SX7048,03/07/2019,2019,1,12456589,flowering plant,Rubus fruticosus agg.,Bramble,NBNSYS0000003328,Rosales,Rosaceae,individual flower,8
7263160,England,10,Idestone,SX7048,03/07/2019,2019,1,12456590,flowering plant,Ranunculus,Buttercup,NHMSYS0000462231,Ranunculales,Ranunculaceae,individual flower,2
7263166,England,10,Idestone,SX7048,03/07/2019,2019,2,12456606,flowering plant,Myosotis,Forget-Me-Not,NHMSYS0000460809,NA,Boraginaceae,individual flower,6
7263166,England,10,Idestone,SX7048,03/07/2019,2019,2,12456607,flowering plant,Anagallis arvensis,Scarlet Pimpernel,NBNSYS0000003943,Ericales,Primulaceae,individual flower,8
7263166,England,10,Idestone,SX7048,03/07/2019,2019,2,12456608,flowering plant,Euphrasia,Eyebright,NHMSYS0000458644,Lamiales,Orobanchaceae,individual flower,7
7263168,England,10,Idestone,SX7048,03/07/2019,2019,3,12456610,flowering plant,Lotus,Bird's-Foot-Trefoil,NHMSYS0000460466,Fabales,Fabaceae,individual flower,17
7263171,England,10,Idestone,SX7048,03/07/2019,2019,4,12456613,flowering plant,Hypochaeris,NA,NHMSYS0000459865,Asterales,Asteraceae,individual flower,2
7263171,England,10,Idestone,SX7048,03/07/2019,2019,4,12456614,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,individual flower,1
7263172,England,10,Idestone,SX7048,03/07/2019,2019,5,12456621,flowering plant,Stellaria,NA,NHMSYS0000464003,Caryophyllales,Caryophyllaceae,individual flower,100
7375657,England,180,near Worksop,SK5480,07/07/2019,2019,1,12586005,flowering plant,Geranium dissectum,Cut-leaved Crane's-bill,NBNSYS0000003157,Geraniales,Geraniaceae,individual flower,44
7375657,England,180,near Worksop,SK5480,07/07/2019,2019,1,12586006,flowering plant,Lamium album,White Dead-nettle,NBNSYS0000004244,Lamiales,Lamiaceae,flower spike,1
7375657,England,180,near Worksop,SK5480,07/07/2019,2019,1,12586007,flowering plant,Lapsana communis,Nipplewort,NBNSYS0000004515,Asterales,Asteraceae,flower head,1
7375699,England,180,near Worksop,SK5480,07/07/2019,2019,3,12586115,flowering plant,Cichorium intybus,Chicory,NBNSYS0000004514,Asterales,Asteraceae,flower head,48
7375699,England,180,near Worksop,SK5480,07/07/2019,2019,3,12586116,flowering plant,Rumex crispus,Curled Dock,NBNSYS0000003789,Caryophyllales,Polygonaceae,flower spike,200
7375699,England,180,near Worksop,SK5480,07/07/2019,2019,3,12586117,flowering plant,Geranium dissectum,Cut-leaved Crane's-bill,NBNSYS0000003157,Geraniales,Geraniaceae,individual flower,3
7375711,England,180,near Worksop,SK5480,07/07/2019,2019,4,12586139,flowering plant,Rumex crispus,Curled Dock,NBNSYS0000003789,Caryophyllales,Polygonaceae,flower spike,90
7375711,England,180,near Worksop,SK5480,07/07/2019,2019,4,12586140,flowering plant,Ranunculus repens,Creeping Buttercup,NBNSYS0000002709,Ranunculales,Ranunculaceae,individual flower,12
7375738,England,180,near Worksop,SK5480,07/07/2019,2019,5,12586197,flowering plant,Cichorium intybus,Chicory,NBNSYS0000004514,Asterales,Asteraceae,flower head,45
7375738,England,180,near Worksop,SK5480,07/07/2019,2019,5,12586198,flowering plant,Geranium dissectum,Cut-leaved Crane's-bill,NBNSYS0000003157,Geraniales,Geraniaceae,individual flower,30
7375738,England,180,near Worksop,SK5480,07/07/2019,2019,5,12586199,flowering plant,Sonchus asper,Prickly Sow-thistle,NBNSYS0000004544,Asterales,Asteraceae,flower head,4
7375738,England,180,near Worksop,SK5480,07/07/2019,2019,5,12586200,flowering plant,Geum urbanum,Herb Bennet,NBNSYS0000003361,Rosales,Rosaceae,individual flower,2
7375738,England,180,near Worksop,SK5480,07/07/2019,2019,5,12586201,flowering plant,Urtica dioica,Common Nettle,NBNSYS0000003807,Rosales,Urticaceae,flower spike,50
7375738,England,180,near Worksop,SK5480,07/07/2019,2019,5,12586202,flowering plant,Cirsium arvense,Creeping Thistle,NBNSYS0000004492,Asterales,Asteraceae,flower head,2
7375738,England,180,near Worksop,SK5480,07/07/2019,2019,5,12586203,flowering plant,Galium aparine,Cleavers,NBNSYS0000004319,Gentianales,Rubiaceae,flower spike,25
7375744,England,180,near Worksop,SK5480,30/04/2019,2019,1,12586231,flowering plant,Senecio vulgaris,Groundsel,NBNSYS0000004371,Asterales,Asteraceae,flower head,12
7375749,England,180,near Worksop,SK5480,30/04/2019,2019,2,12586236,flowering plant,Senecio vulgaris,Groundsel,NBNSYS0000004371,Asterales,Asteraceae,flower head,10
7375752,England,180,near Worksop,SK5480,30/04/2019,2019,3,12586239,flowering plant,Taraxacum,Dandelion,NHMSYS0000464161,Asterales,Asteraceae,flower head,54
7375754,England,180,near Worksop,SK5480,30/04/2019,2019,4,12586241,flowering plant,Taraxacum,Dandelion,NHMSYS0000464161,Asterales,Asteraceae,flower head,35
7375754,England,180,near Worksop,SK5480,30/04/2019,2019,4,12586242,flowering plant,Lamium purpureum,Red Dead-nettle,NBNSYS0000004243,Lamiales,Lamiaceae,individual flower,22
7375758,England,180,near Worksop,SK5480,30/04/2019,2019,5,12586254,flowering plant,Taraxacum,Dandelion,NHMSYS0000464161,Asterales,Asteraceae,flower head,30
7375758,England,180,near Worksop,SK5480,30/04/2019,2019,5,12586255,flowering plant,Lamium purpureum,Red Dead-nettle,NBNSYS0000004243,Lamiales,Lamiaceae,individual flower,17
7375758,England,180,near Worksop,SK5480,30/04/2019,2019,5,12586256,flowering plant,Anthriscus sylvestris,Cow Parsley,NBNSYS0000003641,Apiales,Apiaceae,flower umbel,40
7375758,England,180,near Worksop,SK5480,30/04/2019,2019,5,12586257,flowering plant,Crataegus monogyna,Hawthorn,NBNSYS0000003430,Rosales,Rosaceae,individual flower,70
7377431,England,31,Hinchwick,SP1430,27/05/2019,2019,1,12589079,flowering plant,Hyacinthoides non-scripta,Bluebell,NBNSYS0000002185,Asparagales,Asparagaceae,flower spike,1
7377431,England,31,Hinchwick,SP1430,27/05/2019,2019,1,12589080,flowering plant,Veronica montana,Wood Speedwell,NBNSYS0000004103,Lamiales,Plantaginaceae,flower head,30
7377438,England,31,Hinchwick,SP1430,27/05/2019,2019,2,12589087,flowering plant,Crataegus monogyna,Hawthorn,NBNSYS0000003430,Rosales,Rosaceae,flower umbel,350
7378467,England,31,Hinchwick,SP1430,27/05/2019,2019,4,12590139,flowering plant,Veronica chamaedrys,Germander Speedwell,NBNSYS0000004104,Lamiales,Plantaginaceae,flower head,30
7378467,England,31,Hinchwick,SP1430,27/05/2019,2019,4,12590140,flowering plant,Crataegus monogyna,Hawthorn,NBNSYS0000003430,Rosales,Rosaceae,flower umbel,100
7379027,England,31,Hinchwick,SP1430,01/07/2019,2019,1,12590680,flowering plant,Rubus fruticosus agg.,Bramble,NBNSYS0000003328,Rosales,Rosaceae,individual flower,1
7379027,England,31,Hinchwick,SP1430,01/07/2019,2019,1,12591157,flowering plant,Glechoma hederacea,Ground-ivy,NBNSYS0000004257,Lamiales,Lamiaceae,flower spike,5
7379027,England,31,Hinchwick,SP1430,01/07/2019,2019,1,12591158,flowering plant,Galium aparine,Cleavers,NBNSYS0000004319,Gentianales,Rubiaceae,flower spike,26
7379500,England,31,Hinchwick,SP1430,01/07/2019,2019,2,12591152,flowering plant,Galium aparine,Cleavers,NBNSYS0000004319,Gentianales,Rubiaceae,flower spike,35
7379511,England,31,Hinchwick,SP1430,01/07/2019,2019,3,12591164,flowering plant,Rubus fruticosus agg.,Bramble,NBNSYS0000003328,Rosales,Rosaceae,individual flower,2
7379521,England,31,Hinchwick,SP1430,01/07/2019,2019,4,12591174,flowering plant,Myosotis arvensis,Field Forget-me-not,NBNSYS0000004012,NA,Boraginaceae,flower spike,11
7379521,England,31,Hinchwick,SP1430,01/07/2019,2019,4,12591175,flowering plant,Prunella vulgaris,Selfheal,NBNSYS0000004225,Lamiales,Lamiaceae,flower spike,2
7379521,England,31,Hinchwick,SP1430,01/07/2019,2019,4,12591176,flowering plant,Veronica persica,Common Field-speedwell,NHMSYS0000464828,Lamiales,Plantaginaceae,flower spike,5
7379521,England,31,Hinchwick,SP1430,01/07/2019,2019,4,12591177,flowering plant,Ranunculus repens,Creeping Buttercup,NBNSYS0000002709,Ranunculales,Ranunculaceae,individual flower,2
7379521,England,31,Hinchwick,SP1430,01/07/2019,2019,4,12591178,flowering plant,Rosa canina,Dog-rose,NHMSYS0000455486,Rosales,Rosaceae,individual flower,2
7379521,England,31,Hinchwick,SP1430,01/07/2019,2019,4,12591179,flowering plant,Stachys sylvatica,Hedge Woundwort,NBNSYS0000004236,Lamiales,Lamiaceae,flower spike,1
7379534,England,31,Hinchwick,SP1430,23/07/2019,2019,1,12591191,flowering plant,Rubus fruticosus agg.,Bramble,NBNSYS0000003328,Rosales,Rosaceae,flower umbel,15
7379534,England,31,Hinchwick,SP1430,23/07/2019,2019,1,12591192,flowering plant,Circaea lutetiana,Enchanter's-nightshade,NBNSYS0000003604,Myrtales,Onagraceae,flower spike,4
7379534,England,31,Hinchwick,SP1430,23/07/2019,2019,1,12591193,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,2
7379546,England,31,Hinchwick,SP1430,23/07/2019,2019,4,12591204,flowering plant,Medicago lupulina,Black Medick,NBNSYS0000003222,Fabales,Fabaceae,flower head,20
7379546,England,31,Hinchwick,SP1430,23/07/2019,2019,4,12591205,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,2
7379546,England,31,Hinchwick,SP1430,23/07/2019,2019,4,12591206,flowering plant,Veronica chamaedrys,Germander Speedwell,NBNSYS0000004104,Lamiales,Plantaginaceae,individual flower,10
7379546,England,31,Hinchwick,SP1430,23/07/2019,2019,4,12591207,flowering plant,Matricaria discoidea,Pineappleweed,NBNSYS0000004462,Asterales,Asteraceae,individual flower,3
7379546,England,31,Hinchwick,SP1430,23/07/2019,2019,4,12591208,flowering plant,Lapsana communis,Nipplewort,NBNSYS0000004515,Asterales,Asteraceae,individual flower,1
7387877,England,183,near Ditton Priors,SO6087,13/05/2019,2019,4,12600541,flowering plant,Luzula campestris,Field Wood-rush,NBNSYS0000002246,Poales,Juncaceae,flower spike,12
7387886,England,183,near Ditton Priors,SO6087,13/05/2019,2019,5,12600550,flowering plant,Hyacinthoides non-scripta,Bluebell,NBNSYS0000002185,Asparagales,Asparagaceae,flower spike,2
7387900,England,183,near Ditton Priors,SO6087,27/06/2019,2019,1,12600564,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,12
7387954,England,183,near Ditton Priors,SO6087,27/06/2019,2019,2,12600645,flowering plant,Cerastium fontanum,Common Mouse-ear,NBNSYS0000003022,Caryophyllales,Caryophyllaceae,individual flower,2
7387956,England,183,near Ditton Priors,SO6087,27/06/2019,2019,3,12600667,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,2
7387969,England,183,near Ditton Priors,SO6087,27/06/2019,2019,4,12600690,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,individual flower,1
7387969,England,183,near Ditton Priors,SO6087,27/06/2019,2019,4,12600691,flowering plant,Cerastium fontanum,Common Mouse-ear,NBNSYS0000003022,Caryophyllales,Caryophyllaceae,individual flower,8
7387971,England,183,near Ditton Priors,SO6087,27/06/2019,2019,5,12600693,flowering plant,Rubus fruticosus agg.,Bramble,NBNSYS0000003328,Rosales,Rosaceae,flower head,9
7387971,England,183,near Ditton Priors,SO6087,27/06/2019,2019,5,12600694,flowering plant,Veronica chamaedrys,Germander Speedwell,NBNSYS0000004104,Lamiales,Plantaginaceae,flower head,1
7387984,England,183,near Ditton Priors,SO6087,11/07/2019,2019,4,12600744,flowering plant,Cerastium fontanum,Common Mouse-ear,NBNSYS0000003022,Caryophyllales,Caryophyllaceae,individual flower,53
7387984,England,183,near Ditton Priors,SO6087,11/07/2019,2019,4,12600745,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,37
7387986,England,183,near Ditton Priors,SO6087,11/07/2019,2019,5,12600747,flowering plant,Rubus fruticosus agg.,Bramble,NBNSYS0000003328,Rosales,Rosaceae,individual flower,15
7387986,England,183,near Ditton Priors,SO6087,11/07/2019,2019,5,12600748,flowering plant,Potentilla erecta,Tormentil,NBNSYS0000003349,Rosales,Rosaceae,individual flower,2
7387989,England,183,near Ditton Priors,SO6087,23/08/2019,2019,1,12600751,flowering plant,Cerastium fontanum,Common Mouse-ear,NBNSYS0000003022,Caryophyllales,Caryophyllaceae,individual flower,3
7387989,England,183,near Ditton Priors,SO6087,23/08/2019,2019,1,12600752,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,8
7387991,England,183,near Ditton Priors,SO6087,23/08/2019,2019,2,12600754,flowering plant,Urtica dioica,Common Nettle,NBNSYS0000003807,Rosales,Urticaceae,flower head,43
7387992,England,183,near Ditton Priors,SO6087,23/08/2019,2019,3,12600755,flowering plant,Urtica dioica,Common Nettle,NBNSYS0000003807,Rosales,Urticaceae,flower head,4
7387993,England,183,near Ditton Priors,SO6087,23/08/2019,2019,4,12600756,flowering plant,Cerastium fontanum,Common Mouse-ear,NBNSYS0000003022,Caryophyllales,Caryophyllaceae,individual flower,1
7387994,England,183,near Ditton Priors,SO6087,23/08/2019,2019,5,12600757,flowering plant,Lotus corniculatus,Common Bird's-foot-trefoil,NBNSYS0000003258,Fabales,Fabaceae,individual flower,14
